id,behavioral_income
LOA-PFSM31JU,26179.62144831721
LOA-DA5YXNQF,35965.10947579426
IYYGFGEP,17854.083217955347
LOA-Q4731U2V,22730.832440087408
LOA-RCXSGJHF,22278.64092823669
LOA-H6J4KURA,35396.987715556446
LOA-6AVBY7YF,33849.49267893583
LOA-6CL5SP3E,28347.2977232205
LOA-XTAXK9KQ,21046.478769371242
LOA-3D7D5168,22624.614147900145
LOA-95KSYJEP,20027.72609428566
LOA-H47V673A,38753.6397710274
LOA-R8M8ADAF,45591.82315569892
LOA-BTN3CY24,34413.90344167853
LOA-71RCZ36Y,34226.41432207766
LOA-8TRJQCJ7,27905.595909418156
LOA-EFMM4LDC,23887.485502619827
LOA-872KC5HF,22435.07286496205
LOA-U89AKBY1,18213.259388527855
LOA-GS5PRB53,21589.992842072294
LOA-L567TQFQ,28027.155130526324
LOA-D34GR6KY,18165.70048095527
LOA-R8U7PNXN,18227.49635941551
LOA-XLU8AJBT,30779.167751440913
LOA-XLU8AJBT,30779.167751440913
LOA-14AT23JK,19189.023845736316
LOA-N53RRGPM,54741.30993241589
LOA-92DYPCMY,26305.223432602932
LOA-PQMHC3YY,27511.79065852496
LOA-CF9G6EAL,32060.941572521566
LOA-KEL3334A,21675.5909130087
LOA-FPDCM4PL,25655.09045338997
LOA-L4FHHR9N,67792.88039975458
LOA-A5GV91D9,33122.54832618721
LOA-4VYRZL12,29237.034034519544
LOA-9LC2SXZC,24461.245206317504
LOA-G3PG8DRU,20206.001772572577
LOA-Y9TQGQTN,19450.09029999754
LOA-3FCEB91H,55483.65663945844
LOA-SMKPXKGK,26785.270553275448
LOA-JC3ER5PV,28347.2977232205
LOA-JC3ER5PV,28347.2977232205
LOA-V6LHRFLD,35241.84555258855
LOA-EBHXCKNN,48882.64522067355
LOA-JSJ2GKJ3,118831.74670204894
LOA-ESV7A51Q,22629.886855397617
LOA-BFVZLA5H,70778.8025839868
LOA-4NEQQNXD,24965.88830973347
LOA-FQBUY3FF,25568.1517267985
LOA-LT7X5U97,55612.88134652759
LOA-8Z3ZET4S,27404.286795541662
KSSAQKER,22779.077213193374
LOA-D7VY5TZC,30050.607579873933
LOA-4Q632JXH,31061.077861235277
LOA-6UDHVMX4,25422.98865320772
LOA-314TYP9C,24366.80338978595
LOA-X51ECBGR,34718.20962606933
LOA-5YB6U2VD,29153.868311292932
LOA-35QC54JS,20103.146924416174
LOA-HA6KCDTG,15848.885514664933
LOA-H8MD48R1,78740.63061328605
LOA-EQVA545Q,28527.250227242384
M8KA8BS2,15273.859192052825
LOA-Z77GDU3C,26471.563017307806
LOA-S6E1M5AX,29399.264343327897
LOA-KEQTU6RE,32143.597080077277
LOA-75EZVX3J,27265.203481076223
LOA-QR3PL16D,28347.2977232205
LOA-TJ3M7NEV,31857.38185444668
LOA-PA7K2UHE,22130.46270625854
LOA-62Y5T3YM,31641.860860444787
LOA-ML4QAE5A,18971.814272485954
LOA-MG2PMRSD,20368.1405772361
LOA-ZPBG2GC6,41423.12521898096
LOA-ENB65V73,20902.21708563342
CM2C63AD,61659.98665033902
9UVDICH2,27860.784123588073
LOA-CTQ1R66B,21056.577624783928
LOA-4FH434LA,20165.894532955073
9Y5T7SQ4,45821.276689436774
LOA-8H94RV57,41243.75507538501
LOA-YSRMAU6A,37350.548589596605
LOA-F8QZ9X7L,22055.31956501187
LOA-9ULZED6L,41297.49807853822
LOA-FMNAYHNJ,28347.2977232205
LOA-5TP4DDEH,29092.82390138122
LOA-RB6ZZCTJ,26693.690860902927
LOA-79NLLE75,28273.815392326273
LOA-F43JGQSN,39574.71005182272
LOA-FTSM2AHH,18242.635963390912
LOA-61UZAKLD,20717.866254024942
LOA-S7DDR4R4,40489.25549184136
LOA-LLRBRPPN,24139.4008940387
LOA-5MLVJE7C,30945.578233721113
A12DBXVY,77500.9234979183
LOA-G8KBFTJF,28347.2977232205
LOA-VSKUFX3X,25533.18622008773
B8S9IYVM,22396.486174552894
LOA-5RUKVSNC,94788.07321833601
LOA-RCYA5QJY,41377.97071289332
LOA-VU3NPB62,47863.25853619648
LOA-2C4SXY2F,19396.16296385363
LOA-RYVCA63K,40357.29068044227
LOA-C2VY291U,24991.315832141692
LOA-8TZ83JRU,29852.772813082454
LOA-QXPXSL97,38509.28817711416
LOA-BDBMMUHC,27010.305195078916
LOA-H18QUJ34,22558.732490078008
LOA-VF2YTE9G,25040.500635925928
LOA-2MGAMMPX,37487.63571837711
LOA-4KFYT3LF,23406.72254025578
LOA-6G35VSAA,27590.967885264203
NVJIXHIC,65211.144361302155
LOA-ML697A7H,128639.35158339664
LOA-7LLB55MX,29261.281895555898
J6M56ZH4,31687.681290740198
LOA-FCTXEQ69,36729.69831508683
LOA-H611JN9R,37028.92028841239
LOA-VC53E73K,27289.830443293195
LOA-7FD3AADZ,43770.64086526819
LOA-8JFS4G9S,42580.04177410735
LOA-C6GNBMVM,17252.094162687215
LOA-4N1E767G,28347.2977232205
LOA-JBM2MTC2,36335.06287620961
LOA-U81Y4SNA,30879.334189182417
LOA-11ATZUG5,45389.03306368228
LOA-AZUH7AEV,31033.562797910497
LOA-DL3Y1NAJ,48693.02371201387
RTZU7ME9,23093.631598096068
LOA-N6Y6VUNM,20424.281397509858
LOA-E56CGXL6,49965.23074906393
LOA-U9JYBX48,79257.51983199865
LOA-7TA9P3A4,43126.98760255068
LOA-C4H2EZZU,25530.76512149208
LOA-MT96SDLX,30574.86777972796
LOA-RLQKHEFV,21248.59783736401
LOA-FBBGLJ7X,21304.571421473443
LOA-HLH6YL8X,170455.69455786588
LOA-EXMTLUQU,38453.58404921429
LOA-PYAC7X7G,27129.660471939213
LOA-CVJT8QY5,27769.951628436276
LOA-S6TSEBCV,16700.128520295577
LOA-HRJF4MTH,45775.60608771416
LOA-GABFZGU5,27371.133324516988
LOA-GTDFEJX6,18940.157396626077
LOA-C6THDDYV,29537.91103219405
D2JI1CH9,27277.809459012075
LOA-ADHKKBFK,23550.651749903278
LOA-MMU8HFJF,30944.192157038146
LOA-4579V7MQ,21707.00948972963
LOA-GAXXNBD3,23587.62932113706
LOA-S7R9UKNG,27919.176515736708
LOA-24DBJ96D,34789.127187270235
LOA-4ECU1MHS,48467.300904334355
LOA-MLVGTQCH,17323.368725656557
LOA-KYJQA6J2,61594.35924628311
PJUH1RBX,28998.642720292446
LOA-JN6BMCLD,19597.587384878898
NYLJJZ5N,24843.410435189926
LOA-2YJ6E46U,20490.408758945134
NGVSXAAY,20896.87786235843
LOA-TAZN5A3E,36045.05925937426
PAUTAH3I,30973.265816527502
LOA-LBSCJJCD,18870.604464169613
LOA-UJA4BEZ4,25545.413505667027
LOA-UJA4BEZ4,25545.413505667027
ZF839S77,22458.60403670426
LOA-4P5YP3ZM,20547.29733022335
LOA-CVEK41R5,18549.018081150076
LOA-LFTLCR88,24745.75534201947
LOA-PKVAULMU,28944.122460413142
3KLEV17F,50884.15801492882
LOA-VSBLNTBF,62949.065319733345
LOA-NEYRBLLZ,22330.639836731218
LOA-L4D511VY,28261.085465803026
LOA-F5K2JREP,25079.36374820001
LOA-U4385J27,21050.05858601391
LOA-HCRGYGHL,23935.813628416672
LOA-5N83PXNT,26628.45916533449
LOA-GRLCDZ64,28347.2977232205
LOA-VVB5TAF7,141318.61748846038
LOA-UPYG48RB,28347.2977232205
LOA-N3UM39F6,72275.80220666785
LOA-LESJYSYE,21145.48910474308
LOA-4PT1SMAQ,31449.645573995236
LOA-P9XFSNQK,23546.480675974588
LOA-6SPEGLLF,54969.58224167172
LOA-SV7UUAYN,31358.84725879965
LOA-4FNDULFC,23537.22575920117
LOA-ZYD5RQKH,27834.692393000667
LOA-ZXYKJU6E,20878.292921043183
LOA-JYAZAQAE,18794.455842648214
LOA-1SF5JU9K,13013.628634666735
LOA-Q476K9LH,22426.640535512175
LOA-BD5YNUKE,17763.650364411576
LOA-K99XYJS6,24068.5761709544
LOA-MEPY61QT,19638.007577271936
LOA-UGJCKGR4,46627.34452104448
LOA-6KSHEEFL,87828.11787457099
LOA-53XX7C87,20030.330896708867
LOA-6D7UTSG6,41893.687358495336
LOA-6D7UTSG6,41893.687358495336
LOA-PLJH38EA,27519.174083793845
CBY2EQXT,22369.371360128313
LOA-6DM7MULP,93496.18864343254
LOA-5L317YU9,20871.46178469544
LOA-5L317YU9,20871.46178469544
LOA-97RXX8Z4,21871.48186976465
KTQ9L7LK,48966.35728164696
LOA-JLEGYXXT,23998.354371918485
LOA-71TYACJ5,66471.12842600001
LOA-GE3G4SUV,19760.23689744045
LOA-GE3G4SUV,19760.23689744045
LOA-6KZCH3UF,28347.2977232205
LOA-9ZJLATSH,49956.26562340997
LOA-266XMTC3,75244.46609794897
LOA-GZNR3RGZ,26648.85690428678
LOA-UC3NDS3T,89356.6800341808
LOA-RB624Y8N,22704.042206530135
LOA-TSK3FQ1L,24218.0436704892
LOA-1PF6F7JQ,15573.972557873914
LOA-8XRR6L82,27776.175618606525
LOA-DJBKUN7H,25612.046240970405
LOA-S9NXR5QV,19619.947660631147
LOA-1EZ7P8EK,19677.74627298537
LOA-Z8CL7X7G,28347.2977232205
LOA-THQHLZSJ,45477.127754549096
LOA-THQHLZSJ,45477.127754549096
LOA-6M9HFM4J,119886.8031774249
LOA-AJCPMMZX,69451.21682341283
LOA-AH5ZDNE2,28347.2977232205
LOA-71R1L89K,17726.388134276982
4EA9VVEP,33059.185087979735
LOA-U44BV32A,19786.004536391934
LOA-ZMHFFD57,25327.363131320148
LOA-ZMHFFD57,25327.363131320148
LOA-YL3HNET9,20783.50194080144
HSSNKMR6,35563.107763576714
LOA-5QNFBSJC,37917.6031112083
LOA-8J6JABVM,44385.80660555165
LOA-HFPHB1AP,22241.66144719376
LOA-CUXB94U9,48787.44075042375
LOA-X7HBC5HY,21327.71700062835
LOA-VC1JLBAQ,26533.389191257684
LOA-KP97LR8P,39876.945662962215
LOA-KP97LR8P,39876.945662962215
LOA-S34KNHHK,23669.425992853998
LOA-41UYUT4E,52127.354260039014
LOA-MALVBY49,18083.89124278817
LOA-VGEA9Q76,21529.9848817125
LOA-HHFHE6QT,19922.89105196154
LOA-571C5YQJ,26344.459795275903
LOA-9H36Y1EZ,23304.374771858435
LOA-CC6PZY7X,16243.560870744086
LOA-SHDRCK3F,95422.82766318646
LOA-EJ9X3S9S,33289.13313792362
LOA-RV1KH24R,16855.735131545847
LOA-MEU5234K,92005.80989844211
LOA-2X99BABV,46446.277604968935
LOA-EZYNMFPM,51722.82603808149
LOA-DSBJRQUD,48564.398952824136
LOA-4HR6B1DM,26470.556453349396
LOA-8Z5DNSSJ,42021.29485712796
LOA-YYFU9BJA,32624.34519873182
LOA-89ZS77VS,28870.40568386238
LOA-JPB5R3K9,37713.895708481075
LOA-3DF3BRDV,28347.2977232205
LOA-QQFNYHQK,58371.0136425812
LOA-XGJDPRJ7,33955.18867243782
LOA-SLE9V18H,37524.84300460889
LOA-KTGLPV3R,65365.80828344144
LOA-GCPM7QCL,32593.95407452281
LOA-C9UA5AJH,25526.173378521355
LOA-VYNBYMEA,27896.061243984914
LOA-ACQ16HB2,86661.23099910162
LOA-9L7BV1CD,28347.2977232205
LOA-4V9HDVPX,33223.42888713078
LOA-RMNB7FYK,28347.2977232205
LOA-Z6DLFVFN,22240.57504470449
LOA-CH6D7QP8,31173.443220776273
LOA-HJ5CGZSJ,26474.783631567596
LOA-VPF2832L,28347.2977232205
LOA-DJVLB7X1,23244.658387033
LOA-CZSQUXHU,41545.20781155917
LOA-9DBA8C4H,28308.77929308037
LOA-9DBA8C4H,28308.77929308037
LOA-Q1MNRN9R,34089.5494252234
LOA-JK22G3QL,66583.68859871384
LOA-AHLP8KQN,28347.2977232205
LOA-JCZR2Z23,21418.03403918394
LOA-9QNYQ4PM,26402.89236079533
LOA-RA42SEX6,24122.251791900006
LOA-A2MJRYHE,19264.86277438698
LOA-82G8YF87,103604.79950149298
LOA-YJ9UTUZP,26476.973100956016
X2VG52BP,28507.976729247166
1EY22GEX,41882.23417822146
LOA-Z794DAA1,26822.164782950746
LOA-94KX4CZF,24619.442312276333
LOA-3ZD8KBNL,19936.83524950662
LOA-331YZEAD,24744.596583936127
LOA-TLBULQ2P,21673.905280698433
LOA-FJQBNKV3,20350.101656954972
LOA-4HPU44TV,47964.191132008076
LOA-JALKKFAQ,19398.465559042783
LOA-Y9Z32ZU8,28347.2977232205
LOA-K1JGJJ4Q,25061.924258679177
LOA-C4JLH6RK,16679.85836430954
LOA-FHJE48RF,32694.353035491546
LOA-CD5ZFGD3,28347.2977232205
LOA-QPRUD25C,67251.03506807602
LOA-PXLJCALD,23121.55572076188
LOA-ZGND3R57,20255.691418423088
LOA-GAV8MFZB,28884.66716457481
LOA-T8Q5CZXU,16817.506589695186
LOA-Q9Z19BP1,22942.42698804039
LOA-GNK5G35Y,20050.838472261996
LOA-8C2TMSZ4,22124.460234373426
LOA-LFE25AFX,25139.686181349734
LOA-LFE25AFX,25139.686181349734
LOA-888ZHSBT,19092.462563863835
LOA-SNQ3775D,180614.69395930902
LOA-515CHVVX,19387.589538714084
LOA-U3DNRY5B,20857.800925167565
LOA-K5DAENY6,78147.72282151224
LOA-XRJHGP6Y,35293.274058551055
LOA-REEBUV4Q,19704.357272502843
LOA-PANPGB2R,25738.810178504973
LOA-MDVJ6PF4,40534.59141429058
LOA-1X37FHT9,70216.30638388453
LOA-85EC27JV,22074.62466338208
LOA-TAASM259,23605.191766833894
LOA-R44F46S4,21865.473354301805
LOA-LN3HJCB7,58343.30762359754
LOA-QP9B6PJ9,28347.2977232205
LOA-U2M7FYYC,19230.27659905742
LOA-GQ4PKQEL,53832.552250238856
PQR2YCEN,20051.936272950556
LOA-4MZV3D7L,28263.33286199924
LOA-RVT53C4S,22596.646694595853
LOA-6XXRNY4F,26597.0777136423
LOA-YT47VHXQ,24263.687001942715
LOA-1N1M5KC1,44769.61630051217
3KVKKEZ4,15308.45201768778
LOA-A1ZNSD1P,22914.6135709917
LOA-9A491PVQ,65382.91222416089
3TBLPRSC,20423.762658831707
LOA-4SP66CYR,43021.08228249886
LOA-66LD5F3F,20016.18302088268
LOA-7BK1ZTQ7,25981.03986994934
LOA-CJQ4PQ53,38523.73948525628
LOA-YUS7UKGT,31451.46576962391
LOA-D47FN913,28347.2977232205
LOA-Y9N64ZMA,26480.61576590108
LOA-GVP2PTCH,44976.587115856026
LOA-DQ4YQL8Y,28347.2977232205
LOA-ASXGZKM4,29598.429854494498
LOA-GYBFM65N,21001.211291997755
LOA-3K1VTNQT,17001.708771504054
LOA-M27SUESR,28347.2977232205
LOA-21TT2YR5,16864.134573158393
LOA-LKMBBU82,24312.28075778107
LOA-F5X966KQ,23112.608126443218
LOA-9XRGY763,28347.2977232205
LOA-1MSSMSCY,27064.388814101792
LOA-PYFCL89L,17000.315849459523
LOA-TLRZ4R7A,21297.222785629074
LOA-RC9DALD5,29860.22468671753
LOA-FDZQKX2R,24336.282252778627
GX1T7AP2,16911.931050872325
LOA-1SNBVGHG,19958.928546162213
LOA-781YBAHK,16165.873313521992
8IEVT9NZ,20538.15542394443
LOA-BV6AZL3T,18803.50874665099
GQH7CR2X,56158.69539339444
GQH7CR2X,56158.69539339444
J99JX9MJ,57392.215055133296
9K6Z7VRE,23001.84732060196
LOA-EQB1G16C,29673.949227761394
LOA-8LZQECRN,44144.022899794785
LOA-82PQR39G,24838.22451225093
LOA-84FA899J,23002.484592769542
DBJIQBE7,23558.643336149446
DBJIQBE7,23558.643336149446
LOA-THTBKJMD,28347.2977232205
B5V78N19,30542.292003462535
LOA-K8CH283E,22085.79839981417
LOA-XENP75RG,28279.73092329528
LOA-9NJRU7QH,71942.23767438332
38I23PJZ,18199.145740900498
LOA-32XR6Y47,21949.779727327816
LOA-D4MCGSKL,28756.506521865183
LOA-XHUBM74E,20480.357671887206
LOA-TFDKG9JF,42466.11087234287
LOA-FGX5E77F,21036.9150383585
LOA-KFZ4SMSA,19778.799702768603
LOA-VZ1YA58J,20443.135345415885
LOA-6RNRV6UV,55662.80176951478
EGJ41GSR,19474.50870044269
EGJ41GSR,19474.50870044269
LOA-U6NH9Q14,23134.969672048665
YUY242F3,23022.884911995396
LOA-TFXGLSLB,20649.931909230974
LOA-DXECQRVK,20755.02022454271
LOA-T2KVU74C,28436.482919274433
YRSJJS88,21458.181010589076
LOA-D4DT73SV,70967.4502690757
C7IQTLMI,32877.04051518099
UXNYANKJ,44767.16921555247
LOA-LG2CG88D,28347.2977232205
LOA-81JB42JH,17404.533734946763
LOA-FQYZEQDZ,79128.15099461717
LOA-NSMCTQB9,26725.58042011247
Y8UMZB8L,20064.362754582817
Y8UMZB8L,20064.362754582817
LOA-4RN7586C,39305.22724991223
LOA-RF1LBYYY,26423.631050476768
R4CYKGI3,24751.97836485413
LOA-8S7PLCUP,44170.39618496441
LOA-LK15S2A8,22879.80214993677
LOA-ZT65BSGE,19065.426540244847
LOA-4NDVS7TG,28177.665590334043
LOA-SZE42U9F,19301.149352455734
LOA-HTE6DBH6,90426.6519272653
Z47R5P88,62857.809009928555
LOA-KFX6ZLMF,20711.138889517362
2JBEKIVM,24236.139111399305
LOA-5DTBXFHE,37393.93897880276
LOA-ZZF2K84G,31232.15452533311
LOA-GLJGCCAQ,26996.07106485285
LOA-825QV6ND,24135.10875820448
LOA-71JPRG1N,21140.38553167985
LOA-3Z4Z9BKV,28347.2977232205
LOA-G7X6YMC2,20733.030616613705
LOA-FZAGPR1U,22943.1084331443
LOA-EAM1E3Q6,27979.749238538938
LOA-BPXTVR1H,47115.13705949719
LOA-RLQ74GE1,40576.83452190109
LOA-ZXDFU6U9,20288.34985551428
LOA-AFDRYVA2,28347.2977232205
LOA-X7YAA92J,20008.319200109574
LOA-3N2BTX26,24558.18397751966
LOA-TG9EHUYH,20857.54171791169
LOA-5YEZNMRL,21431.727450208895
LOA-JTH8XE1B,33239.15312563936
LOA-DJZ4BHFJ,20006.485027970903
LOA-P98D3AB4,23976.323938978625
LOA-R5T9DE3P,25792.22917420421
LOA-AK7BZRV4,64542.2701246025
LOA-RQRZ9MMJ,38029.14548863298
LOA-4DAZLDP7,98493.98974040759
LOA-1JGJH4AB,24911.547222255915
LOA-Z6C9F672,26025.986730745513
LOA-D83UBKKX,24680.024364498215
NKZJ21DK,24551.254400029313
LOA-DU6FC4VJ,28136.36631874795
LOA-C84N9D22,48486.83541550446
LOA-ZRJ1SMJC,79961.19702299585
LOA-BF3EG7YU,38516.33900229515
SCYALKQP,19058.533932111604
LOA-SS3A8V8F,22932.521251526858
B7A5L3M5,25353.188961606924
2QPQDPDU,39356.11185693434
LOA-F4J4UK2C,21026.01620397573
A1VEEZDK,19626.505795812245
LOA-3L9JELCQ,27789.2433668846
LOA-3L9JELCQ,27789.2433668846
EQ3AP9TI,22192.727356825817
LOA-8B7V7RMY,26799.566786884763
LOA-69NB1BK9,24395.82785882528
LGD9D1N1,28413.155343092683
LOA-FUT7NVDZ,30375.38161123371
LOA-6UVJ5AY1,28581.593104080366
LOA-S491RY6L,81285.2329508351
LOA-S491RY6L,81285.2329508351
LOA-MSXALD7P,24364.515276036196
LOA-2YQVJ8XL,55223.151944864956
LOA-7SBKU4MF,39187.09978352828
LOA-T3F7GYVF,28070.018494212552
JFURM6Q8,29028.761421341937
LOA-GDUCHT32,29430.562941654807
LOA-RY44GXPR,61140.80196517
PC7KXSQ5,31840.560595847408
PC7KXSQ5,31840.560595847408
X7YSE19I,19147.784034374952
LOA-5DXRGB21,16357.85965409293
LOA-5VT8NML3,99618.0042107947
LOA-QYPQ6SSF,20735.634330741508
LOA-EZC47X37,22852.722089667473
U9IVKZMT,43005.2719202368
LOA-ZD23TF21,28926.18436641558
LOA-JESJE98B,55598.72895987967
LOA-N1K139H4,24326.615511652748
LOA-7MB5L42F,35968.18874204647
2MC2BUNQ,45016.30554290134
LOA-RXCEJF94,69127.07881918299
LOA-NNGY1T2D,28944.634209354623
LOA-T2CLH5JA,19446.07173372347
LOA-DVMYB6L3,74823.55568197295
LOA-TTDT4DFJ,28347.2977232205
3HDMDUSG,19434.55340440604
LOA-CBXLRQXD,23161.51159215111
LOA-8J9D9R6V,35066.55176796314
LOA-CGZV9MRU,67232.05388458044
I2MD9AJ3,28047.322907962152
LOA-JC2UJ4CV,20154.610033153098
LOA-TUVCFGC1,30202.88163696238
LOA-RAVPNZFZ,22843.620684524765
LOA-BGR5DX5H,32205.621151881565
LOA-3RPAL4B7,31695.393272017944
LOA-SJ8SVGST,29919.542848464043
LOA-EK7BQVSG,109081.89376780548
LOA-X27FDUZS,33483.90318281648
LOA-DBSC888E,35185.33792147595
LOA-E2JJ9FNM,22195.403425656645
FM1MTHYF,28329.170951520817
LOA-RHUEBMQX,20850.23941589227
LOA-PZ3MRY16,28347.2977232205
LOA-NHBVLMKM,25702.311318544344
LOA-G5A9HGSF,28347.2977232205
LOA-1T825KC3,49046.953976504876
LOA-1T825KC3,49046.953976504876
LOA-2QETQAL6,26229.284936605236
LOA-2QETQAL6,26229.284936605236
LOA-QELG8JU4,24200.38145189222
LOA-3XH5LT8G,29252.09526384815
LOA-8JAU3TNV,23764.64828168232
LOA-Y19BL1F8,35548.77944031963
LOA-1P1Y6JPX,34302.758995496995
LOA-YRDFV4ZC,18325.45060074048
LOA-S67HQUZN,25483.62537951578
LOA-LBGPD5Q4,33893.611239352875
26QPQBQ9,18469.46388737917
LOA-ABNTUBPG,19753.152349812965
LOA-RD6QRS9K,164724.88003164198
LOA-S5AS2H92,17530.5669181698
LOA-VQP1JRSB,21227.197826453037
LOA-EZ8FB5B7,28688.63732800443
LOA-P2SU6LAL,24835.719896151273
LOA-RTF2EXB7,68528.70960382312
FYIG3LDN,18446.363878408734
LOA-F86NJXCQ,17456.910708483785
LOA-ES4FPQTN,38513.75148953834
LOA-9L21L1S1,23475.341100775913
LOA-BE1GZ4E1,19356.666346248003
LOA-69ZCY3KF,23534.235086426106
LOA-NZRT6B3G,24272.452605085422
LOA-1RPJS8HG,52224.60469443678
LOA-KKTBUYHD,33029.48039964476
LOA-KKTBUYHD,33029.48039964476
LOA-KGPFQTNR,23863.31765388081
LOA-2L5AYXS2,32249.50441594153
LOA-Z3M9AG7R,28389.257519359562
LOA-ZJ3JNTG9,26087.03706563372
LOA-5SHLHV8C,16924.829201573568
LOA-QNH88QQP,28299.659084417905
LOA-DVK8JAUD,24985.658541145225
LOA-ZE8KKSAG,18559.07999728181
XCPNFY6G,23480.286471697083
LOA-8EGKPRZR,65365.80828344144
LOA-DNKBZEP8,22604.957162278453
LOA-LT3ENLGH,20545.961673913564
LOA-LX9URUTB,22608.007633118017
LOA-PHEG4FAS,23451.805473986173
LOA-UG6RC8F7,17986.155246562827
LOA-5TT7Q2L1,26696.66233873053
LOA-HAG78TAC,54153.73021783229
LOA-TYPYAD54,67260.45833316597
LOA-XZKZC7LN,23953.75291308302
LOA-13NBEB48,34174.48430071278
LOA-EBHVXJVM,20661.014002758722
LOA-AS4QTU4Q,43777.55409057799
LOA-CN33PP3K,45502.79311859793
LOA-4B5ZRCY7,20251.99703277485
LOA-XN4EBCPY,25704.687616508643
LOA-AJNU7TE6,63835.435945702484
LOA-Y73KH6UR,28949.042228582897
LOA-E3YEY7YC,33814.502764040066
LOA-E3YEY7YC,33814.502764040066
LOA-YX54VH26,20886.655673104382
LOA-YX54VH26,20886.655673104382
LOA-LZMC7SP5,19939.278207224892
LOA-R74MCKCU,42530.9218185727
LOA-9312LZA3,28347.2977232205
LOA-FATFEE6G,22882.88630834614
LOA-KCJCZ5XE,75425.07893134524
LOA-HQGACX8C,28347.2977232205
LOA-U5J8ZZ33,20370.43766858042
LOA-QM7F9J2A,34558.363394173706
LOA-CUY3DXXZ,42367.22258104449
LOA-ZXUC9L4J,36192.03593726211
LOA-8TGU8C4E,32518.892998122927
LOA-D5D4N7UB,28374.107826150917
LOA-8142B1XM,22724.72637582383
LOA-TUQLKDZS,37386.00554457304
LOA-QZUKSTPE,27953.23898315363
LOA-G12ZN8AM,28347.2977232205
LOA-ZBMCATXY,18477.560588802502
IHI1PG5V,30613.067724107455
LOA-QX4X36NJ,26073.90218535353
LOA-B19ZXSNB,22351.95974250927
LOA-8H1TTPEY,25319.61348924679
T14H8GBA,27905.3240071917
LOA-Z22LF4LJ,24606.919194044192
LOA-E5ERGY9K,15766.519783260803
LOA-6H191C9Z,23160.396348362134
LOA-RUZXYLM6,14742.576905950462
LOA-HE8913H3,24401.568952289974
LOA-4CRNPJFZ,40630.32908154026
FTD51H78,25443.214289094307
LOA-DPVK181V,26083.39790294476
LOA-Q2R2NNSQ,23291.075738087646
LOA-XZUPLFHT,22737.785292140117
LOA-TJN9B3L6,35733.501011383516
LOA-2SPVEGHD,48886.342079997274
LOA-29YMMURP,51094.42780211853
LOA-7YJBUDUD,35452.489941164305
MYQ5ZEZE,67200.49777538184
LOA-EXKDVF59,25530.35693428803
LOA-A7UTVC1H,17809.163604950885
LOA-6VDUV37G,24624.925575488563
37RDUC8E,23767.38689845357
LOA-SHNJQQ3E,59786.9728858814
LOA-L4SA7YPK,20482.34792563212
AMM32SPX,26157.357378339508
LOA-7C2XH89X,22767.985817603836
LOA-2UVCN3VK,36919.282302982094
LOA-E9J25EM7,33453.02178303174
LOA-GAZTU54R,28347.2977232205
LOA-F5RHHSPU,25365.959956182367
LOA-USBM757L,34881.32256387815
LOA-NKRP2DS8,87320.62184619746
LOA-H4AS4SXE,28241.850805045204
LOA-ZFSENMT7,41091.28235492865
LOA-9EV623PR,21919.05505570511
LOA-JJ11RMLN,36714.73221182971
LOA-G9CPV564,95292.11467257568
LOA-7UJL65F4,56731.897615818554
LANIF91H,39579.156341292466
LOA-J4CGFXSL,45133.28900105086
LOA-ZC25A279,26408.765104399492
LOA-AJUXLMYX,22575.52229543785
LOA-3F38GRG1,25923.698004900398
X8B7DFC8,24213.727485762898
63IMUM7Q,23739.949918550577
LOA-DYSX5TZS,28347.2977232205
LOA-P9AX2LD2,59455.48406147808
LOA-63237PXJ,19333.745651941244
LOA-6LZV5DR8,19561.29640663227
LOA-LSLGVFUV,16847.111899959342
LOA-HQPY4MAP,78505.08563974156
XHT1INZU,17390.167021863366
LOA-NCNQHVLY,24085.631931550262
LOA-S7BJA5HK,20823.383450129862
LOA-Y31UQC9G,21351.879953908807
LOA-4FA9PBUZ,14318.8684416036
LOA-T2SJ2SC2,38046.24514452761
LOA-K57RZHDV,27845.22434768194
LOA-1UHU6HZP,21313.62283192981
LOA-UTR6NZ96,27315.996834586054
LOA-KE5H2PP4,70152.42702053903
IDJETZEN,55649.42419789891
LOA-VKUHJNCC,27322.485683678402
LOA-VKUHJNCC,27322.485683678402
LOA-YJB4XVQE,28347.2977232205
LOA-X3JHCZ2C,25456.94303601242
LOA-X3JHCZ2C,25456.94303601242
LOA-3FV3FZRX,20804.09123924351
LOA-S1Y7AAUH,23363.768793996394
LOA-EYRFY7P1,39397.27083296727
LOA-KZCAQSH5,20960.543860651815
LOA-CHMSFRSA,51658.75351346796
QTDU5KJT,90622.68090491775
HL6B8IPD,18315.014390674296
LOA-KGVQXTQX,26329.581340024644
LOA-1X3DZVDJ,25178.522870427936
LOA-LS6NKGMN,29711.28925508929
LOA-ASPFMKU4,26015.60460159115
7S6H58SS,25031.97037295917
LOA-L1LUZQN4,21490.852413947625
LOA-D9HHS1S4,47325.60199002804
LOA-FBTKJK3L,82322.63999929205
LOA-68C36BMJ,17080.191645618917
LOA-DRUPFJNS,23085.082432466847
LOA-B97ZVSYZ,24335.108562996124
LOA-HQAQZ13L,28046.264343302602
LOA-1AHMA9TG,50211.57707383961
F7MXE72T,17158.54867866025
LOA-BEY947P1,19177.238955744942
LOA-F8TZAXUP,25127.53314038535
